job_id,job_title,industry,location,salary_usd,skills_required,remote_option,company_size,posting_date
1308,Quantum Software Developer,Quantum Computing,Dubai,58761,"quantum algorithms, linear algebra",Yes,Large,2025-07-22
1309,Ml Researcher,Ai,New York,122049,"tensorflow, python",No,Large,2025-12-01
1310,Sustainability Analyst,Green Tech,Tokyo,196121,"energy modeling, climate data analysis",Yes,Medium,2025-09-21
1311,Quantum Researcher,Quantum Computing,London,213208,"qiskit, linear algebra",No,Small,2025-12-29
1312,Data Scientist,Ai,New York,193943,"pytorch, python",Yes,Small,2025-06-10
1313,Ml Researcher,Ai,Singapore,118639,"pytorch, python",No,Large,2025-05-12
1314,Ml Researcher,Ai,London,127411,"tensorflow, python",No,Medium,2025-01-01
1315,Quantum Software Developer,Quantum Computing,New York,195465,"qiskit, quantum algorithms",Yes,Small,2025-06-02
1316,Renewable Energy Engineer,Green Tech,London,212567,"climate data analysis, energy modeling",No,Medium,2025-05-11
1317,Sustainability Analyst,Green Tech,London,197108,"climate data analysis, energy modeling",No,Small,2025-10-05
1318,Data Scientist,Ai,New York,72044,"python, pytorch",Yes,Medium,2025-10-31
1319,Ai Engineer,Ai,Singapore,79846,"pytorch, tensorflow",Yes,Medium,2025-07-02
1320,Smart Contract Engineer,Blockchain,Dubai,248162,"ethereum, rust",No,Large,2025-01-25
1321,Ai Engineer,Ai,London,216466,"python, tensorflow",No,Large,2025-09-28
1322,Sustainability Analyst,Green Tech,Singapore,158718,"energy modeling, climate data analysis",No,Large,2025-05-19
1323,Ml Researcher,Ai,London,212244,"python, tensorflow",No,Large,2025-01-30
1324,Ai Engineer,Ai,Tokyo,62388,"python, tensorflow",No,Large,2025-06-02
1325,Smart Contract Engineer,Blockchain,Dubai,149766,"rust, ethereum",No,Medium,2025-03-12
1326,Data Scientist,Ai,Dubai,212114,"tensorflow, python",No,Small,2025-09-16
1327,Ai Engineer,Ai,London,154180,"python, tensorflow",No,Medium,2025-08-05
1328,Data Scientist,Ai,Berlin,71908,"python, pytorch",No,Large,2025-10-15
1329,Smart Contract Engineer,Blockchain,Berlin,119045,"rust, solidity",Yes,Small,2025-03-26
1330,Quantum Researcher,Quantum Computing,Singapore,78773,"linear algebra, qiskit",No,Medium,2025-05-07
1331,Smart Contract Engineer,Blockchain,Singapore,183259,"solidity, ethereum",No,Small,2025-04-19
1332,Quantum Software Developer,Quantum Computing,Berlin,110517,"linear algebra, qiskit",Yes,Large,2025-12-07
1333,Smart Contract Engineer,Blockchain,Tokyo,147290,"rust, solidity",No,Medium,2025-01-10
1334,Blockchain Developer,Blockchain,Berlin,113909,"ethereum, rust",No,Medium,2025-08-19
1335,Blockchain Developer,Blockchain,New York,229556,"rust, solidity",No,Medium,2025-06-17
1336,Sustainability Analyst,Green Tech,Dubai,102864,"climate data analysis, energy modeling",Yes,Large,2025-05-03
1337,Quantum Researcher,Quantum Computing,London,72494,"quantum algorithms, qiskit",Yes,Large,2025-02-20
1338,Blockchain Developer,Blockchain,Tokyo,246579,"rust, ethereum",Yes,Large,2025-08-02
1339,Ai Engineer,Ai,New York,207546,"python, pytorch",Yes,Large,2025-03-09
1340,Ai Engineer,Ai,London,143638,"tensorflow, python",Yes,Large,2025-07-14
1341,Quantum Researcher,Quantum Computing,Dubai,152594,"qiskit, linear algebra",Yes,Medium,2025-02-19
1342,Ml Researcher,Ai,Tokyo,108743,"python, pytorch",No,Medium,2025-03-02
1343,Renewable Energy Engineer,Green Tech,Singapore,221715,"climate data analysis, energy modeling",Yes,Medium,2025-10-18
1344,Smart Contract Engineer,Blockchain,Singapore,166834,"solidity, ethereum",Yes,Large,2025-06-08
1345,Quantum Software Developer,Quantum Computing,Tokyo,104876,"qiskit, linear algebra",Yes,Medium,2025-02-03
1346,Quantum Researcher,Quantum Computing,New York,182828,"linear algebra, quantum algorithms",No,Large,2025-02-28
1347,Quantum Software Developer,Quantum Computing,Tokyo,143963,"linear algebra, qiskit",Yes,Large,2025-10-14
1348,Quantum Software Developer,Quantum Computing,Singapore,87953,"qiskit, quantum algorithms",No,Medium,2025-11-19
1349,Renewable Energy Engineer,Green Tech,Tokyo,96477,"climate data analysis, energy modeling",No,Medium,2025-02-28
1350,Ai Engineer,Ai,Berlin,222489,"pytorch, python",No,Large,2025-11-10
1351,Smart Contract Engineer,Blockchain,Dubai,77389,"solidity, rust",Yes,Small,2025-01-01
1352,Blockchain Developer,Blockchain,London,217896,"rust, solidity",Yes,Medium,2025-01-24
1353,Quantum Software Developer,Quantum Computing,Tokyo,70759,"qiskit, linear algebra",Yes,Medium,2025-03-12
1354,Blockchain Developer,Blockchain,New York,100875,"ethereum, solidity",No,Small,2025-12-01
1355,Renewable Energy Engineer,Green Tech,Berlin,143807,"climate data analysis, energy modeling",Yes,Large,2025-11-23
1356,Smart Contract Engineer,Blockchain,Singapore,104301,"ethereum, rust",Yes,Small,2025-08-28
1357,Blockchain Developer,Blockchain,Singapore,167438,"rust, solidity",Yes,Small,2025-08-24
1358,Blockchain Developer,Blockchain,Singapore,214944,"rust, solidity",Yes,Medium,2025-06-21
1359,Ai Engineer,Ai,Tokyo,145178,"python, tensorflow",Yes,Medium,2025-03-24
1360,Quantum Researcher,Quantum Computing,Berlin,60036,"qiskit, linear algebra",Yes,Medium,2025-11-22
1361,Ml Researcher,Ai,Dubai,128992,"pytorch, tensorflow",Yes,Large,2025-12-24
1362,Sustainability Analyst,Green Tech,New York,175696,"energy modeling, climate data analysis",No,Medium,2025-10-31
1363,Data Scientist,Ai,Singapore,213840,"tensorflow, python",No,Small,2025-11-20
1364,Renewable Energy Engineer,Green Tech,Berlin,55485,"climate data analysis, energy modeling",Yes,Medium,2025-10-07
1365,Ai Engineer,Ai,Berlin,65150,"tensorflow, pytorch",Yes,Small,2025-01-02
1366,Smart Contract Engineer,Blockchain,Singapore,129627,"rust, ethereum",Yes,Small,2025-03-30
1367,Ai Engineer,Ai,Tokyo,168577,"tensorflow, python",No,Large,2025-11-20
1368,Ml Researcher,Ai,New York,166707,"tensorflow, python",Yes,Large,2025-10-30
1369,Quantum Software Developer,Quantum Computing,London,238055,"qiskit, linear algebra",Yes,Medium,2025-05-30
1370,Quantum Researcher,Quantum Computing,Singapore,243740,"qiskit, quantum algorithms",Yes,Small,2025-11-09
1371,Blockchain Developer,Blockchain,Singapore,145359,"rust, solidity",Yes,Small,2025-09-22
1372,Sustainability Analyst,Green Tech,New York,127026,"energy modeling, climate data analysis",No,Medium,2025-09-22
1373,Blockchain Developer,Blockchain,Berlin,160927,"ethereum, solidity",No,Small,2025-04-18
1374,Sustainability Analyst,Green Tech,London,85648,"climate data analysis, energy modeling",No,Small,2025-12-13
1375,Quantum Software Developer,Quantum Computing,Tokyo,192361,"qiskit, linear algebra",Yes,Medium,2025-10-17
1376,Renewable Energy Engineer,Green Tech,Tokyo,59884,"energy modeling, climate data analysis",No,Small,2025-11-30
1377,Smart Contract Engineer,Blockchain,Berlin,109942,"ethereum, solidity",Yes,Medium,2025-05-03
1378,Ai Engineer,Ai,Tokyo,207881,"pytorch, python",Yes,Large,2025-02-27
1379,Data Scientist,Ai,Tokyo,209604,"pytorch, python",No,Medium,2025-06-10
1380,Sustainability Analyst,Green Tech,Dubai,240556,"climate data analysis, energy modeling",No,Large,2025-04-07
1381,Blockchain Developer,Blockchain,Tokyo,94917,"solidity, rust",No,Large,2025-11-06
1382,Ai Engineer,Ai,Singapore,114044,"python, pytorch",Yes,Large,2025-09-17
1383,Ai Engineer,Ai,London,249057,"tensorflow, pytorch",Yes,Medium,2025-02-12
1384,Ai Engineer,Ai,London,246520,"pytorch, python",No,Large,2025-06-24
1385,Sustainability Analyst,Green Tech,London,211323,"energy modeling, climate data analysis",Yes,Large,2025-12-15
1386,Renewable Energy Engineer,Green Tech,Tokyo,169423,"climate data analysis, energy modeling",Yes,Medium,2025-06-20
1387,Quantum Researcher,Quantum Computing,New York,72503,"linear algebra, qiskit",No,Small,2025-01-13
1388,Ml Researcher,Ai,Berlin,161882,"pytorch, tensorflow",Yes,Medium,2025-11-20
1389,Blockchain Developer,Blockchain,London,246124,"solidity, rust",No,Small,2025-08-02
1390,Ai Engineer,Ai,Dubai,124872,"pytorch, python",No,Medium,2025-11-15
1391,Smart Contract Engineer,Blockchain,Singapore,100945,"rust, solidity",Yes,Small,2025-06-20
1392,Sustainability Analyst,Green Tech,Berlin,244482,"climate data analysis, energy modeling",No,Large,2025-05-12
1393,Blockchain Developer,Blockchain,New York,238149,"rust, solidity",No,Small,2025-10-28
1394,Quantum Researcher,Quantum Computing,London,173177,"qiskit, linear algebra",No,Large,2025-02-20
1395,Renewable Energy Engineer,Green Tech,London,246662,"energy modeling, climate data analysis",Yes,Medium,2025-03-06
1396,Sustainability Analyst,Green Tech,New York,197441,"energy modeling, climate data analysis",No,Large,2025-10-15
1397,Data Scientist,Ai,London,140071,"tensorflow, python",Yes,Medium,2025-06-02
1398,Smart Contract Engineer,Blockchain,Berlin,156548,"solidity, ethereum",Yes,Medium,2025-04-12
1399,Smart Contract Engineer,Blockchain,Tokyo,223309,"ethereum, solidity",No,Large,2025-03-30
1400,Blockchain Developer,Blockchain,London,183176,"ethereum, rust",No,Large,2025-03-12
1401,Ai Engineer,Ai,New York,61053,"python, pytorch",No,Medium,2025-11-04
1402,Blockchain Developer,Blockchain,Berlin,173812,"ethereum, solidity",Yes,Medium,2025-09-29
1403,Ai Engineer,Ai,Singapore,86143,"pytorch, python",No,Small,2025-05-31
1404,Sustainability Analyst,Green Tech,Tokyo,160429,"climate data analysis, energy modeling",No,Medium,2025-08-30
1405,Quantum Researcher,Quantum Computing,London,244427,"linear algebra, qiskit",Yes,Small,2025-07-06
1406,Blockchain Developer,Blockchain,Berlin,187896,"ethereum, rust",Yes,Medium,2025-09-11
1407,Quantum Software Developer,Quantum Computing,Berlin,227901,"qiskit, linear algebra",No,Large,2025-04-02
1408,Ai Engineer,Ai,Dubai,159356,"pytorch, tensorflow",Yes,Medium,2025-09-18
1409,Renewable Energy Engineer,Green Tech,Dubai,134751,"climate data analysis, energy modeling",Yes,Large,2025-03-01
1410,Blockchain Developer,Blockchain,Dubai,122975,"rust, solidity",No,Medium,2025-10-14
1411,Smart Contract Engineer,Blockchain,New York,90511,"solidity, ethereum",Yes,Small,2025-07-27
1412,Smart Contract Engineer,Blockchain,Singapore,172712,"rust, ethereum",No,Small,2025-02-18
1413,Renewable Energy Engineer,Green Tech,Tokyo,224592,"energy modeling, climate data analysis",No,Medium,2025-12-12
1414,Quantum Researcher,Quantum Computing,New York,205352,"linear algebra, quantum algorithms",No,Large,2025-03-07
1415,Ai Engineer,Ai,Singapore,115824,"python, pytorch",No,Small,2025-03-09
1416,Ml Researcher,Ai,Singapore,134337,"pytorch, python",No,Large,2025-10-05
1417,Data Scientist,Ai,New York,57049,"tensorflow, pytorch",No,Medium,2025-10-01
1418,Smart Contract Engineer,Blockchain,Tokyo,94239,"rust, solidity",No,Small,2025-12-19
1419,Smart Contract Engineer,Blockchain,Dubai,76557,"ethereum, solidity",Yes,Large,2025-12-23
1420,Ai Engineer,Ai,New York,231375,"python, tensorflow",Yes,Large,2025-09-08
1421,Smart Contract Engineer,Blockchain,New York,176231,"ethereum, solidity",Yes,Medium,2025-02-06
1422,Quantum Software Developer,Quantum Computing,Tokyo,76603,"quantum algorithms, linear algebra",No,Large,2025-07-31
1423,Smart Contract Engineer,Blockchain,New York,240471,"solidity, rust",Yes,Medium,2025-08-08
1424,Ai Engineer,Ai,Dubai,194235,"tensorflow, pytorch",No,Small,2025-10-14
1425,Quantum Researcher,Quantum Computing,Berlin,96523,"linear algebra, qiskit",Yes,Small,2025-04-01
1426,Blockchain Developer,Blockchain,Dubai,143038,"ethereum, rust",No,Medium,2025-11-07
1427,Quantum Software Developer,Quantum Computing,New York,198478,"linear algebra, quantum algorithms",No,Medium,2025-10-11
1428,Blockchain Developer,Blockchain,Tokyo,247632,"solidity, ethereum",No,Large,2025-04-10
1429,Ml Researcher,Ai,London,132692,"pytorch, python",No,Large,2025-06-11
1430,Quantum Researcher,Quantum Computing,Berlin,146032,"qiskit, linear algebra",Yes,Large,2025-05-25
1431,Smart Contract Engineer,Blockchain,Dubai,109862,"rust, solidity",No,Medium,2025-08-09
1432,Quantum Researcher,Quantum Computing,Dubai,102760,"quantum algorithms, qiskit",No,Medium,2025-09-19
1433,Renewable Energy Engineer,Green Tech,Tokyo,98108,"energy modeling, climate data analysis",Yes,Small,2025-08-22
1434,Blockchain Developer,Blockchain,Tokyo,75811,"solidity, rust",Yes,Small,2025-11-24
1435,Quantum Researcher,Quantum Computing,Tokyo,74377,"quantum algorithms, linear algebra",No,Small,2025-10-23
1436,Sustainability Analyst,Green Tech,New York,105698,"energy modeling, climate data analysis",Yes,Small,2025-05-31
1437,Renewable Energy Engineer,Green Tech,Singapore,98019,"energy modeling, climate data analysis",No,Small,2025-01-23
1438,Quantum Researcher,Quantum Computing,London,107047,"quantum algorithms, linear algebra",No,Medium,2025-02-05
1439,Blockchain Developer,Blockchain,New York,75890,"solidity, rust",No,Small,2025-05-05
1440,Data Scientist,Ai,Singapore,110466,"python, pytorch",Yes,Medium,2025-11-24
1441,Smart Contract Engineer,Blockchain,Berlin,149903,"ethereum, rust",Yes,Small,2025-02-17
1442,Sustainability Analyst,Green Tech,Tokyo,146126,"climate data analysis, energy modeling",Yes,Small,2025-07-20
1443,Smart Contract Engineer,Blockchain,London,101662,"ethereum, rust",No,Medium,2025-01-08
1444,Ml Researcher,Ai,Dubai,173103,"python, tensorflow",Yes,Large,2025-10-09
1445,Data Scientist,Ai,Berlin,222961,"python, tensorflow",Yes,Medium,2025-01-08
1446,Ml Researcher,Ai,London,203184,"tensorflow, pytorch",No,Small,2025-12-06
1447,Data Scientist,Ai,Berlin,228324,"python, tensorflow",No,Large,2025-12-26
1448,Quantum Software Developer,Quantum Computing,New York,185357,"qiskit, quantum algorithms",Yes,Small,2025-10-28
1449,Sustainability Analyst,Green Tech,Dubai,201507,"energy modeling, climate data analysis",No,Small,2025-06-29
1450,Sustainability Analyst,Green Tech,Dubai,158188,"climate data analysis, energy modeling",No,Medium,2025-02-17
1451,Quantum Software Developer,Quantum Computing,Tokyo,93422,"linear algebra, qiskit",No,Medium,2025-12-11
1452,Ml Researcher,Ai,Tokyo,214586,"pytorch, python",No,Small,2025-09-01
1453,Sustainability Analyst,Green Tech,Tokyo,242716,"climate data analysis, energy modeling",No,Medium,2025-04-21
1454,Renewable Energy Engineer,Green Tech,London,110050,"energy modeling, climate data analysis",No,Large,2025-04-30
1455,Sustainability Analyst,Green Tech,Berlin,231211,"energy modeling, climate data analysis",No,Small,2025-09-01
1456,Ml Researcher,Ai,Dubai,149244,"python, tensorflow",No,Small,2025-12-14
1457,Renewable Energy Engineer,Green Tech,New York,68465,"energy modeling, climate data analysis",Yes,Large,2025-08-06
1458,Sustainability Analyst,Green Tech,Dubai,112188,"energy modeling, climate data analysis",Yes,Small,2025-05-25
1459,Renewable Energy Engineer,Green Tech,Berlin,216350,"climate data analysis, energy modeling",Yes,Medium,2025-10-03
1460,Data Scientist,Ai,New York,83832,"tensorflow, pytorch",Yes,Medium,2025-02-03
1461,Data Scientist,Ai,Tokyo,238614,"python, pytorch",Yes,Large,2025-09-26
1462,Quantum Software Developer,Quantum Computing,New York,248366,"quantum algorithms, qiskit",Yes,Large,2025-10-18
1463,Quantum Software Developer,Quantum Computing,Singapore,243675,"qiskit, quantum algorithms",Yes,Medium,2025-09-28
1464,Quantum Software Developer,Quantum Computing,New York,175821,"quantum algorithms, qiskit",Yes,Medium,2025-04-19
1465,Sustainability Analyst,Green Tech,Dubai,100633,"climate data analysis, energy modeling",Yes,Large,2025-07-11
1466,Ml Researcher,Ai,Tokyo,139638,"python, pytorch",No,Large,2025-06-23
1467,Ml Researcher,Ai,New York,70854,"python, pytorch",No,Small,2025-06-11
1468,Blockchain Developer,Blockchain,Berlin,101716,"rust, solidity",No,Small,2025-08-10
1469,Renewable Energy Engineer,Green Tech,New York,183085,"energy modeling, climate data analysis",Yes,Large,2025-05-31
1470,Ml Researcher,Ai,Berlin,179232,"python, pytorch",No,Small,2025-10-04
1471,Sustainability Analyst,Green Tech,Berlin,193468,"energy modeling, climate data analysis",Yes,Medium,2025-07-12
1472,Blockchain Developer,Blockchain,Berlin,85443,"ethereum, solidity",No,Medium,2025-04-08
1473,Quantum Researcher,Quantum Computing,London,142554,"quantum algorithms, qiskit",No,Large,2025-04-19
1474,Renewable Energy Engineer,Green Tech,Tokyo,193828,"energy modeling, climate data analysis",No,Medium,2025-09-12
1475,Ai Engineer,Ai,Tokyo,56097,"tensorflow, python",Yes,Large,2025-10-17
1476,Ml Researcher,Ai,Dubai,231519,"python, pytorch",Yes,Large,2025-01-14
1477,Quantum Researcher,Quantum Computing,London,242503,"linear algebra, qiskit",No,Small,2025-01-07
1478,Smart Contract Engineer,Blockchain,Tokyo,63883,"rust, ethereum",Yes,Small,2025-07-16
1479,Quantum Researcher,Quantum Computing,Tokyo,130508,"linear algebra, qiskit",No,Small,2025-05-12
1480,Blockchain Developer,Blockchain,Dubai,130589,"ethereum, rust",No,Large,2025-01-31
1481,Ml Researcher,Ai,Singapore,148862,"python, tensorflow",Yes,Small,2025-10-21
1482,Blockchain Developer,Blockchain,Berlin,170502,"solidity, ethereum",Yes,Large,2025-02-22
1483,Quantum Researcher,Quantum Computing,Tokyo,136143,"quantum algorithms, linear algebra",No,Small,2025-04-01
1484,Quantum Researcher,Quantum Computing,New York,225570,"quantum algorithms, linear algebra",No,Small,2025-12-09
1485,Data Scientist,Ai,Berlin,52272,"tensorflow, python",No,Medium,2025-12-20
1486,Blockchain Developer,Blockchain,Berlin,215572,"solidity, rust",No,Large,2025-07-28
1487,Renewable Energy Engineer,Green Tech,London,152765,"energy modeling, climate data analysis",Yes,Medium,2025-12-20
1488,Renewable Energy Engineer,Green Tech,Berlin,108802,"energy modeling, climate data analysis",No,Medium,2025-11-17
1489,Blockchain Developer,Blockchain,Singapore,163870,"rust, solidity",No,Medium,2025-09-16
1490,Ml Researcher,Ai,Dubai,231901,"python, tensorflow",No,Large,2025-09-06
1491,Quantum Researcher,Quantum Computing,Berlin,147262,"qiskit, linear algebra",Yes,Large,2025-05-11
1492,Sustainability Analyst,Green Tech,London,179583,"energy modeling, climate data analysis",No,Large,2025-12-16
